,Unnamed: 0,Number,Name,Start,End,Url,Reactor
637,637,1.0,Cruas-Meysse,24/04/2009,24/08/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-130,Cruas-Meysse_1
638,638,1.0,Paluel,24/04/2009,15/08/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-du-reacteur-n-12,Paluel_1
639,639,4.0,Dampierre-en-Burly,05/06/2009,28/07/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-448,Dampierre-en-Burly_4
640,640,1.0,Dampierre,10/04/2009,09/07/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-1-de-la2,Dampierre_1
641,641,1.0,Blayais,24/02/2009,06/07/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-111,Blayais_1
642,642,2.0,Chooz,13/03/2009,22/07/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-premiere-visite-decennale-du-reacteur-n-2-de-la-centrale,Chooz_2
643,643,4.0,Gravelines,16/04/2009,18/07/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-4-de-la2,Gravelines_4
644,644,1.0,Cattenom,03/04/2009,16/07/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-du-reacteur-n-1-de-la-centrale-nucleaire-de-cattenom-moselle,Cattenom_1
645,645,1.0,Civaux,10/04/2009,11/06/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-1101,Civaux_1
646,646,2.0,Gravelines,10/04/2009,29/05/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-2-de4,Gravelines_2
647,647,3.0,Paluel,30/01/2009,12/05/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-du-reacteur-n-3-de-la-centrale,Paluel_3
648,648,4.0,Chinon,20/03/2009,26/05/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-4-de2,Chinon_4
649,649,4.0,Cruas-Meysse,27/03/2009,18/05/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-4-de3,Cruas-Meysse_4
650,650,3.0,Tricastin,30/03/2009,02/05/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-352,Tricastin_3
651,651,3.0,Cattenom,06/03/2009,01/05/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-du-reacteur-n-3-de-la-centrale-nucleaire-de-cattenom-moselle,Cattenom_3
652,652,1.0,Penly,07/03/2009,27/04/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-rechargement-du-reacteur-n-1-de-la-centrale-nucleaire-de-penly,Penly_1
653,653,2.0,Dampierre-en-Burly,19/02/2009,22/03/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-2-de-la,Dampierre-en-Burly_2
654,654,6.0,Gravelines,27/09/2008,05/01/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-6-de,Gravelines_6
655,655,2.0,Tricastin,29/08/2008,07/01/2009,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-277,Tricastin_2
656,656,1.0,Belleville-sur-Loire,05/09/2008,18/12/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-198,Belleville-sur-Loire_1
657,657,2.0,Chinon,22/08/2008,19/12/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-218,Chinon_2
658,658,2.0,Flamanville,25/07/2008,14/12/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-decennale-du-reacteur-n-22,Flamanville_2
659,659,2.0,Golfech,12/09/2008,18/11/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-250,Golfech_2
660,660,4.0,Paluel,29/08/2008,11/12/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-decennale-du-reacteur-n-4-de-la-centrale-nucleaire-de,Paluel_4
661,661,4.0,Paluel,29/08/2008,11/12/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-decennale-du-reacteur-n-42,Paluel_4
662,662,3.0,Cruas-Meysse,04/04/2008,22/10/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-323,Cruas-Meysse_3
663,663,2.0,Cruas-Meysse,14/08/2008,16/11/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-239,Cruas-Meysse_2
664,664,2.0,Bugey,03/10/2008,21/11/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-210,Bugey_2
665,665,1.0,Fessenheim,08/08/2008,24/11/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-rechargement-en-combustible-du-Reacteur-n-13,Fessenheim_1
666,666,1.0,Tricastin,15/06/2008,19/07/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-1110,Tricastin_1
667,667,3.0,Dampierre-en-Burly,22/08/2008,18/09/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-356,Dampierre-en-Burly_3
668,668,4.0,Cattenom,10/10/2008,12/11/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-412,Cattenom_4
669,669,3.0,Blayais,08/08/2008,28/09/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-35,Blayais_3
670,670,5.0,Bugey,12/09/2008,17/10/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-55,Bugey_5
671,671,4.0,Tricastin,11/07/2008,24/09/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-445,Tricastin_4
672,672,2.0,Nogent-sur-Seine,25/06/2008,12/10/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-260,Nogent-sur-Seine_2
673,673,2.0,Blayais,11/07/2008,18/08/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-27,Blayais_2
674,674,4.0,Bugey,25/07/2008,27/08/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-49,Bugey_4
675,675,3.0,Chinon,25/07/2008,03/09/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-316,Chinon_3
676,676,1.0,Gravelines,14/08/2008,15/09/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-146,Gravelines_1
677,677,5.0,Gravelines,20/06/2008,06/08/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-511,Gravelines_5
678,678,5.0,Gravelines,20/06/2008,06/08/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-512,Gravelines_5
679,679,2.0,Cattenom,16/05/2008,24/08/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-visite-decennale-du-reacteur-n-2-de-la-centrale-nucleaire-de-Cattenom-Moselle,Cattenom_2
680,680,1.0,Cruas-Meysse,16/05/2008,04/07/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-128,Cruas-Meysse_1
681,681,2.0,Saint-Alban,21/03/2008,14/08/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-deuxieme-visite-decennale-du-reacteur-n-23,Saint-Alban_2
682,682,3.0,Tricastin,24/04/2008,05/07/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-334,Tricastin_3
683,683,1.0,Chinon,20/06/2008,26/07/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-nettoyage-chimique-des-generateurs-de-vapeur-et2,Chinon_1
684,684,1.0,Chinon,20/06/2008,26/07/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-119,Chinon_1
685,685,4.0,Dampierre,25/04/2008,31/07/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-remplacement-des-generateurs-de-vapeur-et,Dampierre_4
686,686,1.0,Flamanville,22/02/2008,10/07/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-visite-decennale-du-reacteur-n-14,Flamanville_1
687,687,2.0,Paluel,20/07/2008,20/07/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-du-reacteur-n-23,Paluel_2
688,688,2.0,Penly,25/04/2008,05/06/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-rechargement-du-reacteur-n-22,Penly_2
689,689,2.0,Paluel,30/05/2008,10/07/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-du-reacteur-n-22,Paluel_2
690,690,2.0,Penly,25/04/2008,05/06/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-rechargement-du-reacteur-n-2,Penly_2
691,691,2.0,Civaux,30/05/2008,28/06/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-228,Civaux_2
692,692,4.0,Blayais,01/05/2008,03/06/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-46,Blayais_4
693,693,2.0,Gravelines,03/04/2008,02/06/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-255,Gravelines_2
694,694,1.0,Saint-Laurent-des-Eaux,09/05/2008,08/06/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-160,Saint-Laurent-des-Eaux_1
695,695,1.0,Golfech,04/04/2008,11/05/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-1-de-la-centrale-nucleaire-de-Golfech,Golfech_1
696,696,3.0,Cattenom,04/04/2008,09/06/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-3-de-la-centrale-nucleaire-de-Cattenom,Cattenom_3
697,697,4.0,Gravelines,24/06/2008,24/06/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-425,Gravelines_4
698,698,4.0,Gravelines,29/07/2005,20/07/2005,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-426,Gravelines_4
699,699,1.0,Blayais,14/03/2008,04/05/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-19,Blayais_1
700,700,1.0,Nogent-sur-Seine,21/03/2008,20/05/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-1-de-la-centrale-nucleaire-de-Nogent-sur-Seine-Aube,Nogent-sur-Seine_1
701,701,1.0,Dampierre-en-Burly,11/04/2008,07/05/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-1108,Dampierre-en-Burly_1
702,702,3.0,Gravelines,07/03/2008,21/04/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-328,Gravelines_3
703,703,4.0,Chinon,12/07/2008,28/07/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-nettoyage-chimique-des-generateurs-de-vapeur-et,Chinon_4
704,704,1.0,Civaux,29/02/2008,07/04/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-122,Civaux_1
705,705,2.0,Saint-Laurent-des-Eaux,07/03/2008,12/04/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-272,Saint-Laurent-des-Eaux_2
706,706,2.0,Dampierre,08/02/2008,25/03/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-2104,Dampierre_2
707,707,2.0,Chooz,15/02/2008,30/03/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-224,Chooz_2
708,708,1.0,Cattenom,08/02/2008,15/03/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-115,Cattenom_1
709,709,3.0,Bugey,21/12/2007,14/02/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-39,Bugey_3
710,710,2.0,Belleville-sur-Loire,30/11/2007,16/01/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-simple-rechargement-en-combustible-du-reacteur-n-2,Belleville-sur-Loire_2
711,711,1.0,Saint-Alban,03/08/2008,24/01/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-deuxieme-visite-decennale-du-reacteur-n-14,Saint-Alban_1
712,712,1.0,Paluel,12/10/2007,22/01/2008,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-du-reacteur-n-1,Paluel_1
713,713,6.0,Gravelines,30/08/2007,16/12/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-deuxieme-visite-decennale-du-reacteur-n-6,Gravelines_6
714,714,6.0,Gravelines,30/08/2007,16/12/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-deuxieme-visite-decennale-du-reacteur-n-62,Gravelines_6
715,715,2.0,Fessenheim,05/10/2007,24/12/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-rechargement-en-combustible-du-reacteur-n-2-de-la-centrale,Fessenheim_2
716,716,2.0,Cruas-Meysse,13/07/2007,21/11/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-2-de2,Cruas-Meysse_2
717,717,2.0,Chinon,21/09/2007,24/11/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-simple-rechargement-en-combustible-du-reacteur-n-22,Chinon_2
718,718,1.0,Penly,28/09/2007,26/11/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-152,Penly_1
719,719,1.0,Penly,28/09/2007,26/11/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-155,Penly_1
720,720,2.0,Blayais,06/07/2007,30/09/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-227,Blayais_2
721,721,2.0,Saint-Laurent-des-Eaux,29/03/2006,01/04/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-275,Saint-Laurent-des-Eaux_2
722,722,3.0,Paluel,23/03/2007,17/10/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-visite-decennale-du-reacteur-n-3,Paluel_3
723,723,3.0,Blayais,07/09/2007,02/10/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-36,Blayais_3
724,724,3.0,Tricastin,28/04/2007,26/05/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-335,Tricastin_3
725,725,1.0,Cruas,27/04/2007,09/09/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-127,Cruas_1
726,726,1.0,Cruas,27/04/2007,09/09/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-129,Cruas_1
727,727,3.0,Dampierre,10/08/2007,01/10/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-355,Dampierre_3
728,728,3.0,Chinon,10/08/2007,06/10/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-314,Chinon_3
729,729,3.0,Cruas,15/06/2007,09/09/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-322,Cruas_3
730,730,4.0,Paluel,13/07/2007,28/09/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-rechargement-du-reacteur-n-4,Paluel_4
731,731,2.0,Civaux,08/06/2007,04/08/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-231,Civaux_2
732,732,2.0,Bugey,10/08/2007,13/09/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-211,Bugey_2
733,733,1.0,Chinon,18/05/2007,19/08/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-remplacement-des-generateurs-de-vapeur-et-rechargement-en-combustible-du-reacteur-n-1,Chinon_1
734,734,4.0,Tricastin,20/07/2007,18/08/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-450,Tricastin_4
735,735,5.0,Bugey,08/06/2007,12/08/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-53,Bugey_5
736,736,4.0,Gravelines,22/06/2007,16/08/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-4-de4,Gravelines_4
737,737,1.0,Belleville-sur-Loire,22/06/2007,17/08/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-13,Belleville-sur-Loire_1
738,738,1.0,Fessenheim,04/05/2007,06/08/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-rechargement-en-combustible-du-reacteur-n-12,Fessenheim_1
739,739,1.0,Saint-Laurent-des-Eaux,18/05/2007,06/07/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-162,Saint-Laurent-des-Eaux_1
740,740,4.0,Cattenom,11/05/2007,21/07/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible,Cattenom_4
741,741,5.0,Gravelines,06/07/2007,29/07/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-59,Gravelines_5
742,742,4.0,Chinon,23/04/2007,31/05/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-4-de-la,Chinon_4
